date,ucr_category,ucr_code,geometry,longitude,latitude,year
2019-07-11,03* - ROBBERY,304,"c(1014395.04783768, 840456.347977408)",1014395.0478376776,840456.347977408,2019
2019-07-10,03* - ROBBERY,303,"c(1018673.59949155, 840423.558479077)",1018673.5994915493,840423.5584790771,2019
2019-07-10,03* - ROBBERY,344,"c(1012017.95047586, 838954.469050215)",1012017.950475864,838954.4690502151,2019
2019-07-11,03* - ROBBERY,301,"c(1020162.07176662, 833521.20813307)",1020162.0717666197,833521.2081330705,2019
2019-07-14,03* - ROBBERY,303,"c(1014286.5739217, 841387.18946853)",1014286.5739217043,841387.1894685301,2019
2019-07-08,03* - ROBBERY,304,"c(1019224.87644079, 838654.806114252)",1019224.876440791,838654.806114252,2019
2019-07-15,03* - ROBBERY,303,"c(1014197.20061668, 844642.78988488)",1014197.2006166796,844642.7898848796,2019
2019-07-16,03* - ROBBERY,301,"c(1019216.45153336, 830309.907799281)",1019216.4515333585,830309.9077992811,2019
2019-07-16,03* - ROBBERY,301,"c(1011570.15192825, 853330.525747673)",1011570.1519282473,853330.5257476727,2019
2019-07-16,03* - ROBBERY,311,"c(1016454.51159692, 831668.287801268)",1016454.5115969171,831668.2878012684,2019
2019-07-17,03* - ROBBERY,304,"c(1019878.24074089, 838806.40100627)",1019878.2407408907,838806.4010062704,2019
2019-07-17,03* - ROBBERY,314,"c(1010527.25005131, 839989.308995765)",1010527.2500513109,839989.3089957653,2019
2019-07-13,03* - ROBBERY,304,"c(1019554.26168817, 828190.367346925)",1019554.2616881712,828190.3673469247,2019
2019-07-20,03* - ROBBERY,301,"c(1019853.08187068, 832567.478546155)",1019853.081870676,832567.4785461553,2019
2019-07-22,03* - ROBBERY,311,"c(1010999.89039309, 836343.678784591)",1010999.8903930876,836343.6787845908,2019
2019-07-26,03* - ROBBERY,304,"c(1018141.64160556, 846071.040715781)",1018141.6416055606,846071.0407157807,2019
2019-07-26,03* - ROBBERY,304,"c(1021534.86241419, 828992.58774794)",1021534.8624141945,828992.5877479395,2019
2019-07-27,03* - ROBBERY,301,"c(1018872.08080398, 849069.250875856)",1018872.080803982,849069.2508758563,2019
2019-07-30,03* - ROBBERY,345,"c(1020533.04438061, 847784.988486283)",1020533.0443806101,847784.9884862828,2019
2019-07-28,03* - ROBBERY,301,"c(1019156.00261082, 836789.015190369)",1019156.0026108159,836789.0151903691,2019
2019-08-01,03* - ROBBERY,304,"c(1016521.84101372, 837330.159139595)",1016521.8410137213,837330.1591395952,2019
2019-08-02,03* - ROBBERY,301,"c(1019301.95142245, 848945.161219133)",1019301.9514224466,848945.161219133,2019
2019-08-03,03* - ROBBERY,304,"c(1015924.25109268, 841028.649159369)",1015924.2510926783,841028.6491593693,2019
2019-08-02,03* - ROBBERY,303,"c(1017260.6415101, 837514.238883901)",1017260.6415101021,837514.2388839007,2019
2019-07-31,03* - ROBBERY,303,"c(1014033.87755834, 840460.286278666)",1014033.8775583399,840460.286278666,2019
2019-07-31,03* - ROBBERY,312,"c(1015286.87102541, 840580.869107275)",1015286.8710254055,840580.8691072746,2019
2019-08-04,03* - ROBBERY,301,"c(1017080.87124132, 845194.559980439)",1017080.8712413164,845194.5599804387,2019
2019-08-05,03* - ROBBERY,344,"c(1013300.09008814, 852944.351633255)",1013300.090088142,852944.3516332553,2019
2019-08-07,03* - ROBBERY,301,"c(1019726.32188853, 833801.038650113)",1019726.3218885274,833801.038650113,2019
2019-08-08,03* - ROBBERY,343,"c(1010928.94995507, 844797.479786838)",1010928.9499550725,844797.4797868384,2019
2019-08-08,03* - ROBBERY,304,"c(1020433.82183226, 836550.289285533)",1020433.821832259,836550.2892855334,2019
2019-08-09,03* - ROBBERY,303,"c(1022277.59210618, 837064.079100643)",1022277.5921061772,837064.0791006434,2019
2019-08-10,03* - ROBBERY,312,"c(1017131.46461204, 836482.644286063)",1017131.4646120361,836482.6442860634,2019
2019-08-10,03* - ROBBERY,314,"c(1020559.64135946, 840423.739643112)",1020559.6413594588,840423.7396431123,2019
2019-08-11,03* - ROBBERY,304,"c(1020552.60151882, 845142.280333412)",1020552.6015188184,845142.2803334116,2019
2019-08-13,03* - ROBBERY,304,"c(1013629.32958732, 844890.776951103)",1013629.3295873214,844890.7769511029,2019
2019-08-13,03* - ROBBERY,302,"c(1014433.22143944, 836975.448097464)",1014433.2214394398,836975.4480974636,2019
2019-08-15,03* - ROBBERY,322,"c(1011945.58055759, 838049.538923674)",1011945.5805575893,838049.5389236743,2019
2019-08-15,03* - ROBBERY,301,"c(1014395.04783768, 840456.347977408)",1014395.0478376776,840456.347977408,2019
2019-08-16,03* - ROBBERY,304,"c(1017031.62176163, 832066.29825626)",1017031.6217616315,832066.2982562601,2019
2019-08-19,03* - ROBBERY,314,"c(1020655.01154774, 841829.789600275)",1020655.0115477404,841829.7896002745,2019
2019-08-23,03* - ROBBERY,304,"c(1012533.89026856, 835661.408741689)",1012533.8902685564,835661.4087416892,2019
2019-08-24,03* - ROBBERY,344,"c(1014381.95103788, 841633.969537782)",1014381.951037878,841633.9695377817,2019
2019-08-24,03* - ROBBERY,301,"c(1020134.9922684, 828125.557443672)",1020134.992268402,828125.5574436724,2019
2019-08-17,03* - ROBBERY,304,"c(1014793.60082351, 843495.389745829)",1014793.6008235103,843495.3897458294,2019
2019-08-25,03* - ROBBERY,314,"c(1009772.34490595, 830390.538905428)",1009772.3449059475,830390.5389054284,2019
2019-08-25,03* - ROBBERY,304,"c(1019859.33172605, 836624.798974622)",1019859.3317260485,836624.7989746224,2019
2019-08-18,03* - ROBBERY,301,"c(1014992.58048198, 852529.591611263)",1014992.5804819805,852529.5916112625,2019
2019-08-29,03* - ROBBERY,304,"c(1017363.571515, 835300.048988581)",1017363.5715150017,835300.0489885813,2019
2019-08-29,03* - ROBBERY,314,"c(1013891.02096511, 837292.168964312)",1013891.0209651086,837292.1689643118,2019
2019-08-31,03* - ROBBERY,301,"c(1022130.55163744, 848616.040843648)",1022130.5516374441,848616.0408436481,2019
2019-08-30,03* - ROBBERY,304,"c(1025296.01245083, 848696.791458179)",1025296.012450835,848696.7914581787,2019
2019-08-27,03* - ROBBERY,314,"c(1017201.68173246, 834787.878320344)",1017201.6817324564,834787.8783203437,2019
2019-09-04,03* - ROBBERY,304,"c(1020726.49407796, 840375.603252598)",1020726.4940779647,840375.6032525975,2019
2019-09-07,03* - ROBBERY,341,"c(1010491.5701536, 835236.778536076)",1010491.5701535954,835236.7785360758,2019
2019-09-06,03* - ROBBERY,344,"c(1018209.50145068, 844259.370433665)",1018209.5014506808,844259.370433665,2019
2019-09-05,03* - ROBBERY,304,"c(1020976.08510485, 832147.810377748)",1020976.0851048529,832147.8103777479,2019
2019-09-07,03* - ROBBERY,304,"c(1020516.12387693, 835698.14187715)",1020516.1238769308,835698.1418771496,2019
2019-09-09,03* - ROBBERY,303,"c(1014161.29315073, 836191.624701002)",1014161.2931507347,836191.6247010019,2019
2019-09-12,03* - ROBBERY,301,"c(1015988.78147295, 831493.807786151)",1015988.781472951,831493.8077861512,2019
2019-09-15,03* - ROBBERY,301,"c(1015441.26075982, 842970.220111931)",1015441.260759817,842970.2201119305,2019
2019-09-12,03* - ROBBERY,304,"c(1020104.59180443, 835929.718873205)",1020104.5918044284,835929.7188732054,2019
2019-09-16,03* - ROBBERY,301,"c(1020373.39151235, 836029.258728508)",1020373.3915123541,836029.2587285083,2019
2019-08-16,03* - ROBBERY,301,"c(1015335.86011259, 840505.530334214)",1015335.8601125927,840505.5303342143,2019
2019-09-17,03* - ROBBERY,302,"c(1021709.44837029, 829435.853029275)",1021709.448370294,829435.8530292752,2019
2019-09-17,03* - ROBBERY,304,"c(1018054.01148582, 836964.428879314)",1018054.0114858199,836964.4288793136,2019
2019-09-15,03* - ROBBERY,304,"c(1015281.77097133, 830518.447647779)",1015281.7709713312,830518.4476477787,2019
2019-09-20,03* - ROBBERY,304,"c(1020442.51168317, 829427.367438659)",1020442.5116831749,829427.3674386587,2019
2019-09-18,03* - ROBBERY,304,"c(1015005.92132016, 843065.587707522)",1015005.9213201621,843065.5877075223,2019
2019-09-21,03* - ROBBERY,302,"c(1021405.53192525, 829417.11748881)",1021405.5319252507,829417.1174888095,2019
2019-09-22,03* - ROBBERY,301,"c(1020088.37187937, 830148.977672365)",1020088.3718793681,830148.9776723654,2019
2019-09-22,03* - ROBBERY,304,"c(1019156.00261082, 836789.015190369)",1019156.0026108159,836789.0151903691,2019
2019-09-25,03* - ROBBERY,304,"c(1020670.01176271, 834467.038790611)",1020670.0117627148,834467.0387906107,2019
2019-09-27,03* - ROBBERY,301,"c(1017430.14097076, 844606.620437011)",1017430.1409707596,844606.6204370114,2019
2019-09-28,03* - ROBBERY,301,"c(1012984.74756814, 840337.750048189)",1012984.7475681448,840337.750048189,2019
2019-09-27,03* - ROBBERY,344,"c(1018282.20101504, 847526.410795254)",1018282.2010150364,847526.4107952543,2019
2019-09-29,03* - ROBBERY,301,"c(1019489.20163271, 832258.908225315)",1019489.20163271,832258.908225315,2019
2019-09-30,03* - ROBBERY,364,"c(1018827.16137835, 835664.618588198)",1018827.161378354,835664.6185881976,2019
2019-10-03,03* - ROBBERY,301,"c(1020456.25188545, 837292.529087494)",1020456.2518854485,837292.5290874942,2019
2019-10-04,03* - ROBBERY,304,"c(1017755.66153976, 829758.677447636)",1017755.66153976,829758.6774476365,2019
2019-10-04,03* - ROBBERY,344,"c(1015363.04158329, 827791.127116717)",1015363.0415832857,827791.1271167168,2019
2019-10-09,03* - ROBBERY,303,"c(1020656.90135503, 840402.86960525)",1020656.9013550348,840402.8696052498,2019
2019-10-09,03* - ROBBERY,301,"c(1016145.3006686, 847768.560550101)",1016145.3006685965,847768.5605501008,2019
2019-10-12,03* - ROBBERY,304,"c(1017078.20180291, 829844.957781374)",1017078.2018029122,829844.9577813741,2019
2019-10-09,03* - ROBBERY,313,"c(1022525.56236716, 829869.047811792)",1022525.5623671592,829869.0478117925,2019
2019-10-12,03* - ROBBERY,314,"c(1020074.77181112, 830976.197634668)",1020074.7718111224,830976.1976346683,2019
2019-10-12,03* - ROBBERY,301,"c(1019994.97146634, 849838.271505467)",1019994.9714663372,849838.2715054669,2019
2019-10-13,03* - ROBBERY,301,"c(1017136.78126043, 844732.690409665)",1017136.7812604337,844732.6904096655,2019
2019-10-14,03* - ROBBERY,304,"c(1015212.5161658, 830804.052772756)",1015212.5161658035,830804.0527727559,2019
2019-10-15,03* - ROBBERY,361,"c(1016987.74105953, 838275.469455471)",1016987.741059525,838275.4694554713,2019
2019-10-18,03* - ROBBERY,301,"c(1016860.60099572, 844412.179824589)",1016860.6009957227,844412.179824589,2019
2019-10-18,03* - ROBBERY,301,"c(1016230.78117014, 847375.039610103)",1016230.7811701366,847375.0396101027,2019
2019-10-16,03* - ROBBERY,304,"c(1019620.59461692, 846834.79627475)",1019620.5946169224,846834.7962747505,2019
2019-10-23,03* - ROBBERY,304,"c(1020057.79879328, 839479.72591159)",1020057.7987932774,839479.72591159,2019
2019-10-24,03* - ROBBERY,311,"c(1020203.78178878, 839737.329781857)",1020203.7817887804,839737.3297818567,2019
2019-10-25,03* - ROBBERY,304,"c(1020596.87201131, 828127.17720659)",1020596.8720113134,828127.1772065902,2019
2019-10-26,03* - ROBBERY,304,"c(1012486.533362, 836780.701009935)",1012486.5333619993,836780.7010099351,2019
2019-10-27,03* - ROBBERY,304,"c(1013302.29266912, 838174.93080211)",1013302.2926691207,838174.9308021105,2019
2019-10-28,03* - ROBBERY,301,"c(1019460.37948697, 832847.701780424)",1019460.3794869708,832847.7017804235,2019
2019-10-26,03* - ROBBERY,354,"c(1017210.73374448, 828968.061731586)",1017210.7337444803,828968.0617315865,2019
2019-10-28,03* - ROBBERY,321,"c(1021405.53192525, 829417.11748881)",1021405.5319252507,829417.1174888095,2019
2019-10-29,03* - ROBBERY,303,"c(1018771.67148838, 840558.279367572)",1018771.6714883838,840558.2793675724,2019
2019-10-29,03* - ROBBERY,302,"c(1018405.38259242, 836286.326769123)",1018405.3825924188,836286.3267691232,2019
2019-05-29,03* - ROBBERY,341,"c(1016900.75114514, 835660.338676994)",1016900.7511451413,835660.3386769944,2019
2019-10-30,03* - ROBBERY,301,"c(1014494.28077847, 844949.819851891)",1014494.2807784748,844949.8198518907,2019
2019-10-31,03* - ROBBERY,304,"c(1021622.8616007, 828942.502867559)",1021622.8616006984,828942.5028675585,2019
2019-10-29,03* - ROBBERY,301,"c(1014715.73021855, 853803.48168974)",1014715.7302185455,853803.4816897404,2019
2019-11-02,03* - ROBBERY,304,"c(1011718.89028608, 840007.628883717)",1011718.8902860832,840007.6288837167,2019
2019-11-03,03* - ROBBERY,342,"c(1017973.89160884, 835229.53896536)",1017973.8916088442,835229.5389653599,2019
2019-11-04,03* - ROBBERY,304,"c(1020651.14226381, 827842.92706554)",1020651.1422638077,827842.9270655395,2019
2019-11-05,03* - ROBBERY,302,"c(1013775.14081784, 840559.539371749)",1013775.1408178381,840559.5393717494,2019
2019-11-04,03* - ROBBERY,304,"c(1014468.87016745, 851760.521460779)",1014468.8701674527,851760.521460779,2019
2019-11-06,03* - ROBBERY,304,"c(1013735.7802157, 853859.101963868)",1013735.7802157017,853859.1019638681,2019
2019-11-09,03* - ROBBERY,301,"c(1017496.70162459, 832232.097840851)",1017496.7016245867,832232.0978408506,2019
2019-11-13,03* - ROBBERY,301,"c(1019853.08187068, 832567.478546155)",1019853.081870676,832567.4785461553,2019
2019-11-14,03* - ROBBERY,301,"c(1011015.98637875, 839813.11805709)",1011015.9863787489,839813.11805709,2019
2019-11-17,03* - ROBBERY,302,"c(1018475.42674486, 836662.335606748)",1018475.4267448576,836662.3356067482,2019
2019-11-15,03* - ROBBERY,364,"c(1011373.75992978, 852262.101489873)",1011373.7599297751,852262.1014898727,2019
2019-11-20,03* - ROBBERY,304,"c(1015850.19098996, 837042.719019862)",1015850.1909899571,837042.719019862,2019
2019-11-25,03* - ROBBERY,301,"c(1019942.65650869, 832667.478368474)",1019942.6565086867,832667.4783684738,2019
2019-11-26,03* - ROBBERY,301,"c(1024732.39271292, 829404.467686635)",1024732.3927129244,829404.4676866349,2019
2019-11-26,03* - ROBBERY,321,"c(1017545.01200635, 829137.407565339)",1017545.0120063548,829137.4075653394,2019
2019-11-26,03* - ROBBERY,321,"c(1019728.6413086, 837743.659482423)",1019728.6413085965,837743.6594824232,2019
2019-11-26,03* - ROBBERY,301,"c(1017551.39176907, 833614.348627122)",1017551.3917690734,833614.3486271225,2019
2019-12-01,03* - ROBBERY,301,"c(1017311.28122222, 836302.34901392)",1017311.2812222213,836302.3490139204,2019
2019-12-01,03* - ROBBERY,342,"c(1018380.10275193, 837215.404158559)",1018380.1027519265,837215.4041585588,2019
2019-12-01,03* - ROBBERY,302,"c(1019979.83204609, 830243.967982823)",1019979.8320460871,830243.9679828226,2019
2019-12-03,03* - ROBBERY,301,"c(1018038.60832841, 846032.882644842)",1018038.6083284109,846032.8826448418,2019
2019-12-05,03* - ROBBERY,304,"c(1014128.51012293, 854655.851850087)",1014128.5101229321,854655.8518500872,2019
2019-12-05,03* - ROBBERY,301,"c(1021281.20512854, 837013.580471432)",1021281.2051285441,837013.5804714317,2019
2019-11-03,03* - ROBBERY,342,"c(1018307.45178778, 832610.098169059)",1018307.4517877813,832610.0981690593,2019
2019-12-09,03* - ROBBERY,301,"c(1015585.91777097, 829316.904552206)",1015585.9177709747,829316.9045522063,2019
2019-12-09,03* - ROBBERY,301,"c(1014591.51115914, 837601.429255539)",1014591.5111591399,837601.429255539,2019
2019-12-12,03* - ROBBERY,314,"c(1020572.45115882, 847016.910806556)",1020572.4511588156,847016.9108065563,2019
2019-12-13,03* - ROBBERY,311,"c(1011718.89028608, 840007.628883717)",1011718.8902860832,840007.6288837167,2019
2019-12-13,03* - ROBBERY,301,"c(1014494.28077847, 844949.819851891)",1014494.2807784748,844949.8198518907,2019
2019-12-14,03* - ROBBERY,313,"c(1010782.45854914, 830920.416590468)",1010782.4585491411,830920.4165904685,2019
2019-10-03,03* - ROBBERY,304,"c(1019439.51143424, 832244.768157349)",1019439.5114342414,832244.768157349,2019
2019-12-18,03* - ROBBERY,301,"c(1010774.55020115, 837803.529158963)",1010774.5502011451,837803.5291589627,2019
2019-12-15,03* - ROBBERY,301,"c(1020213.56161928, 829981.868070158)",1020213.5616192792,829981.8680701584,2019
2019-12-18,03* - ROBBERY,312,"c(1013891.02096511, 837292.168964312)",1013891.0209651086,837292.1689643118,2019
2019-12-22,03* - ROBBERY,304,"c(1016713.01161076, 837005.409076232)",1016713.0116107643,837005.4090762322,2019
2019-12-23,03* - ROBBERY,304,"c(1020522.58256216, 834618.219287027)",1020522.5825621566,834618.2192870266,2019
2019-12-24,03* - ROBBERY,301,"c(1019104.18138864, 840487.429440854)",1019104.1813886375,840487.4294408538,2019
2019-12-24,03* - ROBBERY,342,"c(1018039.79316775, 832089.007565929)",1018039.7931677464,832089.0075659291,2019
2019-12-25,03* - ROBBERY,301,"c(1017213.23154022, 836009.845601966)",1017213.2315402168,836009.845601966,2019
2019-12-29,03* - ROBBERY,304,"c(1021534.86241419, 828992.58774794)",1021534.8624141945,828992.5877479395,2019
2019-12-28,03* - ROBBERY,302,"c(1017816.54439645, 836926.076250511)",1017816.5443964537,836926.0762505113,2019
2019-12-29,03* - ROBBERY,304,"c(1019168.07145246, 837828.348943585)",1019168.0714524647,837828.3489435848,2019
2019-12-28,03* - ROBBERY,302,"c(1016157.97128387, 836735.538810455)",1016157.971283867,836735.5388104555,2019
2019-12-29,03* - ROBBERY,301,"c(1020836.49729236, 836351.339854929)",1020836.4972923644,836351.3398549287,2019
2019-12-29,03* - ROBBERY,311,"c(1020358.91207506, 830085.467953446)",1020358.9120750632,830085.4679534463,2019
2019-12-30,03* - ROBBERY,341,"c(1013895.35071462, 846278.350241133)",1013895.3507146211,846278.3502411335,2019
2019-12-31,03* - ROBBERY,301,"c(1020309.53235468, 826686.537410439)",1020309.5323546766,826686.5374104386,2019
2019-12-31,03* - ROBBERY,301,"c(1020100.41045498, 833695.667461612)",1020100.4104549779,833695.6674616116,2019
2019-12-30,03* - ROBBERY,304,"c(1017934.5511469, 844659.370358309)",1017934.5511468974,844659.3703583091,2019
2019-12-31,03* - ROBBERY,301,"c(1013822.99375349, 830451.402445419)",1013822.9937534938,830451.4024454189,2019
